   0.0000000e+00   0.0000000e+00
   1.5015015e-03   1.2917233e-02
   3.0030030e-03   2.3858962e-02
   4.5045045e-03   3.3126288e-02
   6.0060060e-03   4.0974415e-02
   7.5075075e-03   4.7619656e-02
   9.0090090e-03   5.3245351e-02
   1.0510511e-02   5.8006897e-02
   1.2012012e-02   6.2036007e-02
   1.3513514e-02   6.5444318e-02
   1.5015015e-02   6.8326453e-02
   1.6516517e-02   7.0762612e-02
   1.8018018e-02   7.2820772e-02
   1.9519520e-02   7.4558550e-02
   2.1021021e-02   7.6024779e-02
   2.2522523e-02   7.7260851e-02
   2.4024024e-02   7.8301850e-02
   2.5525526e-02   7.9177511e-02
   2.7027027e-02   7.9913037e-02
   2.8528529e-02   8.0529790e-02
   3.0030030e-02   8.1045878e-02
   3.1531532e-02   8.1476645e-02
   3.3033033e-02   8.1835101e-02
   3.4534535e-02   8.2132269e-02
   3.6036036e-02   8.2377495e-02
   3.7537538e-02   8.2578699e-02
   3.9039039e-02   8.2742594e-02
   4.0540541e-02   8.2874870e-02
   4.2042042e-02   8.2980350e-02
   4.3543544e-02   8.3063122e-02
   4.5045045e-02   8.3126649e-02
   4.6546547e-02   8.3173870e-02
   4.8048048e-02   8.3207272e-02
   4.9549550e-02   8.3228966e-02
   5.1051051e-02   8.3240739e-02
   5.2552553e-02   8.3244108e-02
   5.4054054e-02   8.3240356e-02
   5.5555556e-02   8.3230573e-02
   5.7057057e-02   8.3215681e-02
   5.8558559e-02   8.3196462e-02
   6.0060060e-02   8.3173581e-02
   6.1561562e-02   8.3147597e-02
   6.3063063e-02   8.3118989e-02
   6.4564565e-02   8.3088158e-02
   6.6066066e-02   8.3055449e-02
   6.7567568e-02   8.3021149e-02
   6.9069069e-02   8.2985506e-02
   7.0570571e-02   8.2948728e-02
   7.2072072e-02   8.2910991e-02
   7.3573574e-02   8.2872445e-02
   7.5075075e-02   8.2833217e-02
   7.6576577e-02   8.2793413e-02
   7.8078078e-02   8.2753127e-02
   7.9579580e-02   8.2712434e-02
   8.1081081e-02   8.2671399e-02
   8.2582583e-02   8.2630080e-02
   8.4084084e-02   8.2588522e-02
   8.5585586e-02   8.2546766e-02
   8.7087087e-02   8.2504844e-02
   8.8588589e-02   8.2462787e-02
   9.0090090e-02   8.2420618e-02
   9.1591592e-02   8.2378357e-02
   9.3093093e-02   8.2336022e-02
   9.4594595e-02   8.2293629e-02
   9.6096096e-02   8.2251189e-02
   9.7597598e-02   8.2208712e-02
   9.9099099e-02   8.2166209e-02
   1.0060060e-01   8.2123686e-02
   1.0210210e-01   8.2081151e-02
   1.0360360e-01   8.2038607e-02
   1.0510511e-01   8.1996061e-02
   1.0660661e-01   8.1953517e-02
   1.0810811e-01   8.1910976e-02
   1.0960961e-01   8.1868443e-02
   1.1111111e-01   8.1825919e-02
   1.1261261e-01   8.1783407e-02
   1.1411411e-01   8.1740908e-02
   1.1561562e-01   8.1698424e-02
   1.1711712e-01   8.1655956e-02
   1.1861862e-01   8.1613506e-02
   1.2012012e-01   8.1571073e-02
   1.2162162e-01   8.1528658e-02
   1.2312312e-01   8.1486263e-02
   1.2462462e-01   8.1443888e-02
   1.2612613e-01   8.1401533e-02
   1.2762763e-01   8.1359199e-02
   1.2912913e-01   8.1316885e-02
   1.3063063e-01   8.1274593e-02
   1.3213213e-01   8.1232322e-02
   1.3363363e-01   8.1190073e-02
   1.3513514e-01   8.1147846e-02
   1.3663664e-01   8.1105641e-02
   1.3813814e-01   8.1063457e-02
   1.3963964e-01   8.1021296e-02
   1.4114114e-01   8.0979157e-02
   1.4264264e-01   8.0937040e-02
   1.4414414e-01   8.0894946e-02
   1.4564565e-01   8.0852874e-02
   1.4714715e-01   8.0810824e-02
   1.4864865e-01   8.0768797e-02
   1.5015015e-01   8.0726792e-02
   1.5165165e-01   8.0684809e-02
   1.5315315e-01   8.0642849e-02
   1.5465465e-01   8.0600912e-02
   1.5615616e-01   8.0558997e-02
   1.5765766e-01   8.0517104e-02
   1.5915916e-01   8.0475234e-02
   1.6066066e-01   8.0433387e-02
   1.6216216e-01   8.0391562e-02
   1.6366366e-01   8.0349759e-02
   1.6516517e-01   8.0307979e-02
   1.6666667e-01   8.0266221e-02
   1.6816817e-01   8.0224486e-02
   1.6966967e-01   8.0182773e-02
   1.7117117e-01   8.0141083e-02
   1.7267267e-01   8.0099415e-02
   1.7417417e-01   8.0057769e-02
   1.7567568e-01   8.0016146e-02
   1.7717718e-01   7.9974545e-02
   1.7867868e-01   7.9932967e-02
   1.8018018e-01   7.9891411e-02
   1.8168168e-01   7.9849877e-02
   1.8318318e-01   7.9808365e-02
   1.8468468e-01   7.9766876e-02
   1.8618619e-01   7.9725410e-02
   1.8768769e-01   7.9683965e-02
   1.8918919e-01   7.9642543e-02
   1.9069069e-01   7.9601143e-02
   1.9219219e-01   7.9559766e-02
   1.9369369e-01   7.9518411e-02
   1.9519520e-01   7.9477077e-02
   1.9669670e-01   7.9435767e-02
   1.9819820e-01   7.9394478e-02
   1.9969970e-01   7.9353212e-02
   2.0120120e-01   7.9311968e-02
   2.0270270e-01   7.9270746e-02
   2.0420420e-01   7.9229546e-02
   2.0570571e-01   7.9188368e-02
   2.0720721e-01   7.9147213e-02
   2.0870871e-01   7.9106080e-02
   2.1021021e-01   7.9064968e-02
   2.1171171e-01   7.9023879e-02
   2.1321321e-01   7.8982812e-02
   2.1471471e-01   7.8941768e-02
   2.1621622e-01   7.8900745e-02
   2.1771772e-01   7.8859744e-02
   2.1921922e-01   7.8818766e-02
   2.2072072e-01   7.8777809e-02
   2.2222222e-01   7.8736875e-02
   2.2372372e-01   7.8695962e-02
   2.2522523e-01   7.8655072e-02
   2.2672673e-01   7.8614203e-02
   2.2822823e-01   7.8573357e-02
   2.2972973e-01   7.8532532e-02
   2.3123123e-01   7.8491729e-02
   2.3273273e-01   7.8450949e-02
   2.3423423e-01   7.8410190e-02
   2.3573574e-01   7.8369454e-02
   2.3723724e-01   7.8328739e-02
   2.3873874e-01   7.8288046e-02
   2.4024024e-01   7.8247375e-02
   2.4174174e-01   7.8206726e-02
   2.4324324e-01   7.8166099e-02
   2.4474474e-01   7.8125493e-02
   2.4624625e-01   7.8084910e-02
   2.4774775e-01   7.8044348e-02
   2.4924925e-01   7.8003808e-02
   2.5075075e-01   7.7963290e-02
   2.5225225e-01   7.7922794e-02
   2.5375375e-01   7.7882319e-02
   2.5525526e-01   7.7841867e-02
   2.5675676e-01   7.7801436e-02
   2.5825826e-01   7.7761027e-02
   2.5975976e-01   7.7720639e-02
   2.6126126e-01   7.7680274e-02
   2.6276276e-01   7.7639930e-02
   2.6426426e-01   7.7599607e-02
   2.6576577e-01   7.7559307e-02
   2.6726727e-01   7.7519028e-02
   2.6876877e-01   7.7478771e-02
   2.7027027e-01   7.7438535e-02
   2.7177177e-01   7.7398321e-02
   2.7327327e-01   7.7358129e-02
   2.7477477e-01   7.7317958e-02
   2.7627628e-01   7.7277809e-02
   2.7777778e-01   7.7237682e-02
   2.7927928e-01   7.7197576e-02
   2.8078078e-01   7.7157492e-02
   2.8228228e-01   7.7117429e-02
   2.8378378e-01   7.7077388e-02
   2.8528529e-01   7.7037369e-02
   2.8678679e-01   7.6997371e-02
   2.8828829e-01   7.6957394e-02
   2.8978979e-01   7.6917439e-02
   2.9129129e-01   7.6877506e-02
   2.9279279e-01   7.6837594e-02
   2.9429429e-01   7.6797703e-02
   2.9579580e-01   7.6757834e-02
   2.9729730e-01   7.6717987e-02
   2.9879880e-01   7.6678160e-02
   3.0030030e-01   7.6638356e-02
   3.0180180e-01   7.6598572e-02
   3.0330330e-01   7.6558811e-02
   3.0480480e-01   7.6519070e-02
   3.0630631e-01   7.6479351e-02
   3.0780781e-01   7.6439653e-02
   3.0930931e-01   7.6399977e-02
   3.1081081e-01   7.6360322e-02
   3.1231231e-01   7.6320688e-02
   3.1381381e-01   7.6281076e-02
   3.1531532e-01   7.6241485e-02
   3.1681682e-01   7.6201915e-02
   3.1831832e-01   7.6162366e-02
   3.1981982e-01   7.6122839e-02
   3.2132132e-01   7.6083333e-02
   3.2282282e-01   7.6043849e-02
   3.2432432e-01   7.6004385e-02
   3.2582583e-01   7.5964943e-02
   3.2732733e-01   7.5925522e-02
   3.2882883e-01   7.5886122e-02
   3.3033033e-01   7.5846744e-02
   3.3183183e-01   7.5807386e-02
   3.3333333e-01   7.5768050e-02
   3.3483483e-01   7.5728735e-02
   3.3633634e-01   7.5689441e-02
   3.3783784e-01   7.5650169e-02
   3.3933934e-01   7.5610917e-02
   3.4084084e-01   7.5571687e-02
   3.4234234e-01   7.5532477e-02
   3.4384384e-01   7.5493289e-02
   3.4534535e-01   7.5454122e-02
   3.4684685e-01   7.5414976e-02
   3.4834835e-01   7.5375851e-02
   3.4984985e-01   7.5336747e-02
   3.5135135e-01   7.5297664e-02
   3.5285285e-01   7.5258602e-02
   3.5435435e-01   7.5219561e-02
   3.5585586e-01   7.5180541e-02
   3.5735736e-01   7.5141542e-02
   3.5885886e-01   7.5102564e-02
   3.6036036e-01   7.5063608e-02
   3.6186186e-01   7.5024672e-02
   3.6336336e-01   7.4985757e-02
   3.6486486e-01   7.4946863e-02
   3.6636637e-01   7.4907989e-02
   3.6786787e-01   7.4869137e-02
   3.6936937e-01   7.4830306e-02
   3.7087087e-01   7.4791495e-02
   3.7237237e-01   7.4752706e-02
   3.7387387e-01   7.4713937e-02
   3.7537538e-01   7.4675189e-02
   3.7687688e-01   7.4636463e-02
   3.7837838e-01   7.4597756e-02
   3.7987988e-01   7.4559071e-02
   3.8138138e-01   7.4520407e-02
   3.8288288e-01   7.4481763e-02
   3.8438438e-01   7.4443140e-02
   3.8588589e-01   7.4404538e-02
   3.8738739e-01   7.4365957e-02
   3.8888889e-01   7.4327396e-02
   3.9039039e-01   7.4288856e-02
   3.9189189e-01   7.4250337e-02
   3.9339339e-01   7.4211839e-02
   3.9489489e-01   7.4173361e-02
   3.9639640e-01   7.4134904e-02
   3.9789790e-01   7.4096468e-02
   3.9939940e-01   7.4058053e-02
   4.0090090e-01   7.4019658e-02
   4.0240240e-01   7.3981284e-02
   4.0390390e-01   7.3942930e-02
   4.0540541e-01   7.3904597e-02
   4.0690691e-01   7.3866285e-02
   4.0840841e-01   7.3827993e-02
   4.0990991e-01   7.3789722e-02
   4.1141141e-01   7.3751471e-02
   4.1291291e-01   7.3713242e-02
   4.1441441e-01   7.3675032e-02
   4.1591592e-01   7.3636843e-02
   4.1741742e-01   7.3598675e-02
   4.1891892e-01   7.3560528e-02
   4.2042042e-01   7.3522400e-02
   4.2192192e-01   7.3484294e-02
   4.2342342e-01   7.3446208e-02
   4.2492492e-01   7.3408142e-02
   4.2642643e-01   7.3370097e-02
   4.2792793e-01   7.3332072e-02
   4.2942943e-01   7.3294068e-02
   4.3093093e-01   7.3256084e-02
   4.3243243e-01   7.3218121e-02
   4.3393393e-01   7.3180178e-02
   4.3543544e-01   7.3142255e-02
   4.3693694e-01   7.3104353e-02
   4.3843844e-01   7.3066471e-02
   4.3993994e-01   7.3028610e-02
   4.4144144e-01   7.2990769e-02
   4.4294294e-01   7.2952949e-02
   4.4444444e-01   7.2915148e-02
   4.4594595e-01   7.2877369e-02
   4.4744745e-01   7.2839609e-02
   4.4894895e-01   7.2801870e-02
   4.5045045e-01   7.2764151e-02
   4.5195195e-01   7.2726452e-02
   4.5345345e-01   7.2688774e-02
   4.5495495e-01   7.2651116e-02
   4.5645646e-01   7.2613478e-02
   4.5795796e-01   7.2575860e-02
   4.5945946e-01   7.2538263e-02
   4.6096096e-01   7.2500686e-02
   4.6246246e-01   7.2463129e-02
   4.6396396e-01   7.2425592e-02
   4.6546547e-01   7.2388076e-02
   4.6696697e-01   7.2350580e-02
   4.6846847e-01   7.2313104e-02
   4.6996997e-01   7.2275648e-02
   4.7147147e-01   7.2238212e-02
   4.7297297e-01   7.2200796e-02
   4.7447447e-01   7.2163401e-02
   4.7597598e-01   7.2126025e-02
   4.7747748e-01   7.2088670e-02
   4.7897898e-01   7.2051335e-02
   4.8048048e-01   7.2014020e-02
   4.8198198e-01   7.1976725e-02
   4.8348348e-01   7.1939450e-02
   4.8498498e-01   7.1902195e-02
   4.8648649e-01   7.1864960e-02
   4.8798799e-01   7.1827745e-02
   4.8948949e-01   7.1790551e-02
   4.9099099e-01   7.1753376e-02
   4.9249249e-01   7.1716221e-02
   4.9399399e-01   7.1679086e-02
   4.9549550e-01   7.1641971e-02
   4.9699700e-01   7.1604877e-02
   4.9849850e-01   7.1567802e-02
   5.0000000e-01   7.1530747e-02
   5.0150150e-01   4.5659246e-02
   5.0300300e-01   2.3738772e-02
   5.0450450e-01   5.1671268e-03
   5.0600601e-01  -1.0566104e-02
   5.0750751e-01  -2.3893541e-02
   5.0900901e-01  -3.5181866e-02
   5.1051051e-01  -4.4741874e-02
   5.1201201e-01  -5.2836989e-02
   5.1351351e-01  -5.9690487e-02
   5.1501502e-01  -6.5491613e-02
   5.1651652e-01  -7.0400767e-02
   5.1801802e-01  -7.4553904e-02
   5.1951952e-01  -7.8066255e-02
   5.2102102e-01  -8.1035491e-02
   5.2252252e-01  -8.3544393e-02
   5.2402402e-01  -8.5663127e-02
   5.2552553e-01  -8.7451166e-02
   5.2702703e-01  -8.8958916e-02
   5.2852853e-01  -9.0229100e-02
   5.3003003e-01  -9.1297933e-02
