   0.0000000e+00   1.0000000e+00
   1.5015015e-03   1.0000000e+00
   3.0030030e-03   1.0000000e+00
   4.5045045e-03   1.0000000e+00
   6.0060060e-03   1.0000000e+00
   7.5075075e-03   1.0000000e+00
   9.0090090e-03   1.0000000e+00
   1.0510511e-02   1.0000000e+00
   1.2012012e-02   1.0000000e+00
   1.3513514e-02   1.0000000e+00
   1.5015015e-02   1.0000000e+00
   1.6516517e-02   1.0000000e+00
   1.8018018e-02   1.0000000e+00
   1.9519520e-02   1.0000000e+00
   2.1021021e-02   1.0000000e+00
   2.2522523e-02   1.0000000e+00
   2.4024024e-02   1.0000000e+00
   2.5525526e-02   1.0000000e+00
   2.7027027e-02   1.0000000e+00
   2.8528529e-02   1.0000000e+00
   3.0030030e-02   1.0000000e+00
   3.1531532e-02   1.0000000e+00
   3.3033033e-02   1.0000000e+00
   3.4534535e-02   1.0000000e+00
   3.6036036e-02   1.0000000e+00
   3.7537538e-02   1.0000000e+00
   3.9039039e-02   1.0000000e+00
   4.0540541e-02   1.0000000e+00
   4.2042042e-02   1.0000000e+00
   4.3543544e-02   1.0000000e+00
   4.5045045e-02   1.0000000e+00
   4.6546547e-02   1.0000000e+00
   4.8048048e-02   1.0000000e+00
   4.9549550e-02   1.0000000e+00
   5.1051051e-02   1.0000000e+00
   5.2552553e-02   1.0000000e+00
   5.4054054e-02   1.0000000e+00
   5.5555556e-02   1.0000000e+00
   5.7057057e-02   1.0000000e+00
   5.8558559e-02   1.0000000e+00
   6.0060060e-02   1.0000000e+00
   6.1561562e-02   1.0000000e+00
   6.3063063e-02   1.0000000e+00
   6.4564565e-02   1.0000000e+00
   6.6066066e-02   1.0000000e+00
   6.7567568e-02   1.0000000e+00
   6.9069069e-02   1.0000000e+00
   7.0570571e-02   1.0000000e+00
   7.2072072e-02   1.0000000e+00
   7.3573574e-02   1.0000000e+00
   7.5075075e-02   1.0000000e+00
   7.6576577e-02   1.0000000e+00
   7.8078078e-02   1.0000000e+00
   7.9579580e-02   1.0000000e+00
   8.1081081e-02   1.0000000e+00
   8.2582583e-02   1.0000000e+00
   8.4084084e-02   1.0000000e+00
   8.5585586e-02   1.0000000e+00
   8.7087087e-02   1.0000000e+00
   8.8588589e-02   1.0000000e+00
   9.0090090e-02   1.0000000e+00
   9.1591592e-02   1.0000000e+00
   9.3093093e-02   1.0000000e+00
   9.4594595e-02   1.0000000e+00
   9.6096096e-02   1.0000000e+00
   9.7597598e-02   1.0000000e+00
   9.9099099e-02   1.0000000e+00
   1.0060060e-01   1.0000000e+00
   1.0210210e-01   1.0000000e+00
   1.0360360e-01   1.0000000e+00
   1.0510511e-01   1.0000000e+00
   1.0660661e-01   1.0000000e+00
   1.0810811e-01   1.0000000e+00
   1.0960961e-01   1.0000000e+00
   1.1111111e-01   1.0000000e+00
   1.1261261e-01   1.0000000e+00
   1.1411411e-01   1.0000000e+00
   1.1561562e-01   1.0000000e+00
