   0.0000000e+00   1.0000000e+00
   2.0020020e-02   1.0000000e+00
   4.0040040e-02   1.0000000e+00
   6.0060060e-02   1.0000000e+00
   8.0080080e-02   1.0000000e+00
   1.0010010e-01   1.0000000e+00
   1.2012012e-01   1.0000000e+00
   1.4014014e-01   1.0000000e+00
   1.6016016e-01   1.0000000e+00
   1.8018018e-01   1.0000000e+00
   2.0020020e-01   1.0000000e+00
   2.2022022e-01   1.0000000e+00
   2.4024024e-01   1.0000000e+00
   2.6026026e-01   1.0000000e+00
   2.8028028e-01   1.0000000e+00
   3.0030030e-01   1.0000000e+00
   3.2032032e-01   1.0000000e+00
   3.4034034e-01   1.0000000e+00
   3.6036036e-01   1.0000000e+00
   3.8038038e-01   1.0000000e+00
   4.0040040e-01   1.0000000e+00
   4.2042042e-01   1.0000000e+00
   4.4044044e-01   1.0000000e+00
   4.6046046e-01   1.0000000e+00
   4.8048048e-01   1.0000000e+00
   5.0050050e-01   1.0000000e+00
   5.2052052e-01   1.0000000e+00
   5.4054054e-01   1.0000000e+00
   5.6056056e-01   1.0000000e+00
   5.8058058e-01   1.0000000e+00
   6.0060060e-01   1.0000000e+00
   6.2062062e-01   1.0000000e+00
   6.4064064e-01   1.0000000e+00
   6.6066066e-01   1.0000000e+00
   6.8068068e-01   1.0000000e+00
   7.0070070e-01   1.0000000e+00
   7.2072072e-01   1.0000000e+00
   7.4074074e-01   1.0000000e+00
   7.6076076e-01   1.0000000e+00
   7.8078078e-01   1.0000000e+00
   8.0080080e-01   1.0000000e+00
   8.2082082e-01   1.0000000e+00
   8.4084084e-01   1.0000000e+00
   8.6086086e-01   1.0000000e+00
   8.8088088e-01   1.0000000e+00
   9.0090090e-01   1.0000000e+00
   9.2092092e-01   1.0000000e+00
   9.4094094e-01   1.0000000e+00
   9.6096096e-01   1.0000000e+00
   9.8098098e-01   1.0000000e+00
   1.0010010e+00   1.0000000e+00
   1.0210210e+00   1.0000000e+00
   1.0410410e+00   1.0000000e+00
   1.0610611e+00   1.0000000e+00
   1.0810811e+00   1.0000000e+00
   1.1011011e+00   1.0000000e+00
   1.1211211e+00   1.0000000e+00
   1.1411411e+00   1.0000000e+00
   1.1611612e+00   1.0000000e+00
   1.1811812e+00   1.0000000e+00
   1.2012012e+00   1.0000000e+00
   1.2212212e+00   1.0000000e+00
   1.2412412e+00   1.0000000e+00
   1.2612613e+00   1.0000000e+00
   1.2812813e+00   1.0000000e+00
   1.3013013e+00   1.0000000e+00
   1.3213213e+00   1.0000000e+00
   1.3413413e+00   1.0000000e+00
   1.3613614e+00   1.0000000e+00
   1.3813814e+00   1.0000000e+00
   1.4014014e+00   1.0000000e+00
   1.4214214e+00   1.0000000e+00
   1.4414414e+00   1.0000000e+00
